image_id,object_id,object,object_type,object_boundboxed,caption_id
4860408730,212201,the right,scene,0,0
4860408730,212193,a crowd,people,1,3
4860408730,212193,A large crowd of people,people,1,1
4860408730,212199,a large speaker,people,1,1
4860408730,212194,People,people,1,2
4860408730,212193,a large audience,people,1,4
4860408730,212195,a concert,other,0,2
4862594943,212462,trees,other,1,2
4862594943,212456,a medium sized fish,animals,1,1
4862594943,212453,two teenage boys,people,1,2
4862594943,212452,one,other,1,2
4862594943,212456,a fish,animals,1,2
4862594943,212457,calm water,scene,1,2
4862594943,0,the foreground,notvisual,0,1
4862594943,212452,the one,other,1,1
4862594943,212454,a rowboat,other,1,0
4862594943,212453,Two young boys,people,1,1
4862594943,212464,a red jacket,clothing,1,0
4862594943,212460,a young boy,people,1,0
4862594943,212457,a river,scene,1,0
4862594943,212456,a fish,animals,1,0
4862594943,212463,a blue jacket,clothing,1,0
4862594943,212452,A young man,people,1,0
4862594943,0,background,notvisual,0,2
4862594943,212454,a canoe,other,1,1
4862594943,212452,A boy,people,1,3
4862594943,212456,a fish,animals,1,4
4862594943,212456,a fish,animals,1,3
4862594943,212452,one,other,1,4
4862594943,212454,a boat,vehicles/scene,1,4
4862594943,212454,a boat,vehicles/scene,1,3
4862594943,212453,Two young men,people,1,4
4862594943,0,the camera,notvisual,0,3
4862594943,212454,a boat,vehicles/scene,1,2
4862804270,212518,The Orient Hotel,scene,1,2
4862804270,212518,Street view of the Orient Hotel,scene,1,3
4862804270,212518,an old hotel,scene,1,1
4862804270,212517,A couple,people,1,0
4862804270,212519,a vacant road,scene,0,1
4862804270,212517,A couple,people,1,1
4862804270,212518,the Orient Hotel,scene,1,0
4862804270,212520,night,scene,0,0
4862804270,212519,the street,scene,0,0
4862804270,212519,an empty street,scene,0,2
4862804270,212520,night,scene,0,2
4862804270,212518,orient hotel,scene,1,4
4862804270,212521,street signs,other,1,4
4862927799,212547,a woman,people,1,2
4862927799,212538,a sidewalk,scene,1,3
4862927799,212532,modern building,scene,1,0
4862927799,212546,the street,scene,0,0
4862927799,212532,a high-rise building,scene,1,3
4862927799,212551,the top,clothing,1,1
4862927799,0,that,notvisual,0,0
4862927799,212543,an antenna,other,1,0
4862927799,212537,four,other,0,1
4862927799,212549,the number,other,1,1
4862927799,212532,A large building,scene,1,1
4862927799,212535,Tall skyscrapers,scene,1,2
4862927799,212540,Times Square,other,0,4
4862927799,212548,a yellow shirt,clothing,1,2
4862927799,212553,a green truck,vehicles,1,2
4862927799,212539,New York City,scene,0,4
4862927799,212533,People,people,1,4
4862927799,212544,a newsstand,scene,1,0
4862927799,0,This,notvisual,0,0
4862927799,212536,a cityscape view,scene,0,0
4862927799,212550,the perspective of one,other,0,0
4862927799,212533,the 7 people,people,1,0
4862927799,212545,the scene,scene,0,0
4862927799,212552,who 's,other,0,0
4862927799,212538,the sidewalk,scene,1,0
4862927799,212533,people,people,1,3
4862927799,212541,a 20-30 story,other,0,0
4862927799,212536,an urban setting,scene,0,1
4862927799,0,a black background,notvisual,0,0
4862927799,212537,"a large green "" 4",other,0,0
4863525980,0,the camera,notvisual,0,1
4863525980,0,they,notvisual,0,1
4863525980,212615,their run,other,0,1
4863525980,212619,a thumbs,bodyparts,1,2
4863525980,212616,the middle,scene,0,2
4863525980,212606,Three people,people,1,2
4863525980,212608,Runners sprint,other,0,3
4863525980,212607,the street,scene,1,3
4863525980,212606,A group of three runners,people,1,4
4863525980,212611,a moment,other,0,1
4863525980,212612,the one man,people,1,2
4863525980,212613,a race,other,0,4
4863525980,212614,one female,people,1,0
4863525980,212606,Marathon runners,people,1,1
4863525980,212610,a green stripe,other,1,0
4863525980,212617,white shirts,clothing,1,0
4863525980,212609,Two men,people,1,0
4863525980,212618,a red jacket,clothing,1,0
4863525980,212607,the street,scene,1,0
4867540330,212974,a man,people,1,3
4867540330,212977,a couch,other,1,3
4867540330,212977,a beige couch,other,1,2
4867540330,0,each other,notvisual,0,2
4867540330,212976,Two people,people,1,2
4867540330,212975,a video game,other,1,3
4867540330,212976,Two kids,people,1,4
4867540330,212975,Nintendo DS,other,1,4
4867540330,212977,a couch,other,1,4
4867540330,212978,a woman,people,1,3
4867540330,212975,handheld video games,other,1,2
4867540330,0,they,notvisual,0,0
4867540330,212978,woman,people,1,0
4867540330,0,that,notvisual,0,1
4867540330,212977,a couch,other,1,0
4867540330,212975,her game,other,1,1
4867540330,212978,this girl,people,1,1
4867540330,0,that,notvisual,0,1
4867540330,212975,his game,other,1,1
4867540330,212974,This guy,people,1,1
4867540330,212975,Nintendo DS,other,1,0
4867540330,212974,A man,people,1,0
4868905774,213156,a wooden stool,other,1,4
4868905774,213162,his village,scene,0,3
4868905774,213161,a big event,scene,0,3
4868905774,213156,a wooden stool,other,1,1
4868905774,213153,Two kids,people,1,0
4868905774,213154,one,other,1,0
4868905774,213158,no shirt,clothing,1,0
4868905774,213152,the other,other,1,0
4868905774,213155,a white shirt,clothing,1,0
4868905774,213152,An African child,people,1,1
4868905774,213156,a stool,other,1,0
4868905774,213157,his head,bodyparts,0,1
4868905774,213154,another African child,people,1,1
4868905774,213157,his head,bodyparts,0,0
4868905774,213152,A young african child,people,1,2
4868905774,213155,a dirty white shirt,clothing,1,2
4868905774,213156,a stool,other,1,2
4868905774,213157,his head,bodyparts,0,2
4868905774,213152,A young boy,people,1,3
4868905774,213156,a stool,other,1,3
4868905774,213152,A young child,people,1,4
4868905774,0,him,notvisual,0,1
4871230195,213412,a table,other,1,3
4871230195,213409,a cafe,other,1,4
4871230195,213410,Three people,people,1,3
4871230195,213409,Gleati Tabacchi,other,1,0
4871230195,213409,a coffee shop,scene,1,2
4871230195,213412,an outdoor table,other,1,2
4871230195,213410,Three people,people,1,1
4871230195,213412,a table,other,1,0
4871230195,213410,Three people,people,1,0
4871230195,213410,Three men,people,1,4
4871230195,213410,Three people,people,1,2
4871230195,213409,Bar Gelati Tabacchi,other,1,1
4871230195,0,that,notvisual,0,1
4871230195,213413,canopy,other,1,1
4871230195,213409,an establishment,other,1,0
4871230195,213414,the words,other,1,0
4871230195,213409,Bar Gelati Tabacchi,other,1,3
4872243623,213541,the edge of the water,scene,0,1
4872243623,213539,a show,other,0,1
4872243623,213530,A band,people,1,1
4872243623,213533,night,scene,0,1
4872243623,0,There,notvisual,0,2
4872243623,213527,a vibrant dancing crowd,people,1,1
4872243623,213536,outside,scene,0,0
4872243623,213537,a night event,scene,0,0
4872243623,213538,the entertainment,other,0,0
4872243623,213528,instruments,instruments,1,0
4872243623,213527,People,people,1,0
4872243623,213535,the evening,scene,0,4
4872243623,213532,a beach,scene,1,4
4872243623,213529,a well lit stage,scene,1,0
4872243623,213530,A band,people,1,4
4872243623,213529,a stage,scene,1,3
4872243623,213534,a musical performance,other,0,3
4872243623,213527,People,people,1,3
4872243623,213531,a lake,scene,1,2
4872243623,213540,a public setting,scene,0,2
4872243623,213527,a large crowd,people,1,2
4872243623,213530,a 3 person band,people,1,2
4872243623,213533,night,scene,0,3
4873126466,213748,spiders,animals,1,0
4873126466,213743,his face,bodyparts,1,1
4873126466,213741,A man,people,1,4
4873126466,213742,a spider web,other,1,0
4873126466,213749,a T-shirt,clothing,1,0
4873126466,213741,A middle-aged bearded man,people,1,0
4873126466,213741,An older man,people,1,1
4873126466,213742,a spider web,other,1,1
4873126466,213742,spider web,other,1,4
4873126466,213743,his face,bodyparts,1,0
4873126466,213746,his neck,bodyparts,1,1
4873126466,213741,Man,people,1,2
4873126466,213745,a spider web & spiders,animals,1,2
4873126466,213743,his face,bodyparts,1,2
4873126466,213741,A man,people,1,3
4873126466,213742,his spider-web face paint,other,1,3
4873126466,213744,a spider,animals,1,1
4873126466,213747,paint,other,1,4
4876064704,213933,An African American female,people,1,0
4876064704,213934,the side of a building,scene,1,2
4876064704,213943,one sneaker,clothing,1,0
4876064704,213944,a black sock,clothing,1,0
4876064704,213934,a large painting,other,1,3
4876064704,0,herself,notvisual,0,0
4876064704,213934,a mural of a scared woman,people,1,4
4876064704,213936,a wheelchair,other,1,4
4876064704,213933,A man,people,1,4
4876064704,213934,a building,scene,1,3
4876064704,213936,a wheelchair,other,1,3
4876064704,213933,A person,people,1,3
4876064704,213936,a wheelchair,other,1,2
4876064704,213933,A person,people,1,2
4876064704,213940,her mouth open,scene,1,1
4876064704,213934,black and white,clothing,1,1
4876064704,213934,a large mural,other,1,2
4876064704,213936,a wheelchair,other,1,1
4876064704,213936,a wheelchair,other,1,0
4876064704,213934,an building,scene,1,0
4876064704,213934,"a painting of a pink-haired , blue eyed female",people,1,0
4876064704,213934,a picture of a woman,people,1,1
4876064704,213941,her other foot,other,1,0
4876064704,213942,shocked and afraid,other,0,0
4876064704,213933,A person,people,1,1
4877551358,214043,A chinese street,scene,1,3
4877551358,214042,night,scene,0,2
4877551358,214039,People,people,1,4
4877551358,214041,a market,scene,0,4
4877551358,214040,a sidewalk,scene,1,0
4877551358,214042,night,scene,0,1
4877551358,214040,"a fairly , busy street",scene,1,1
4877551358,214039,People,people,1,1
4877551358,0,both sides,notvisual,0,0
4877551358,214040,a busy sidewalk,scene,1,2
4877551358,214039,many people,people,1,3
4877551358,214041,stores,scene,0,0
4877551358,214041,shops,scene,0,3
4877551358,214039,People,people,1,2
4877551358,214039,People,people,1,0
4878257186,214079,A man,people,1,2
4878257186,214081,a cellphone,other,1,4
4878257186,214086,2 people one walking and one,other,1,4
4878257186,214085,A street,scene,1,4
4878257186,214084,yellow bags,clothing,1,3
4878257186,214082,an old man,people,1,3
4878257186,0,him,notvisual,0,1
4878257186,214089,black,clothing,1,1
4878257186,214082,a man,people,1,1
4878257186,214081,his cellphone,other,1,1
4878257186,214080,a blue suit jacket,clothing,1,1
4878257186,214079,White male,people,1,1
4878257186,214080,a blue jacket,clothing,1,2
4878257186,214084,grocery bags,clothing,1,0
4878257186,214082,the other,other,1,0
4878257186,214087,a parking meter,other,1,0
4878257186,214083,a red brick shopping or office,scene,1,0
4878257186,214086,Two mid aged men,people,1,0
4878257186,214084,bags,clothing,1,1
4878257186,214081,the phone,other,1,3
4878257186,214088,a post,scene,1,3
4878257186,214080,a blue jacket,clothing,1,3
4878257186,214079,A man,people,1,3
4878257186,214084,two yellow bags,clothing,1,2
4878257186,214082,another man,people,1,2
4878257186,214083,outside of a red brick building,scene,1,2
4878257186,214093,white pants,clothing,1,2
4878257186,214079,one,other,1,0
4882049894,214387,a green field,scene,0,2
4882049894,214385,Five people,people,1,3
4882049894,214387,grass,scene,0,3
4882049894,214385,Children,people,1,4
4882049894,214386,a game,other,0,1
4882049894,214386,some game,other,0,0
4882049894,214385,A group of boys,people,1,0
4882049894,214387,the field,scene,0,0
4882049894,214385,Five young men,people,1,1
4882049894,214387,a grassy area,scene,0,1
4882049894,214388,cricket,other,0,4
4882049894,214385,A group of boys,people,1,2
4884134400,214503,a lake,scene,1,0
4884134400,214502,a girl,people,1,0
4884134400,214503,water,scene,1,2
4884134400,214506,the grass,scene,1,2
4884134400,214501,A young couple,people,1,2
4884134400,214507,the waterside,other,0,1
4884134400,214504,a tree,other,1,1
4884134400,214500,boy kids,people,1,1
4884134400,214502,A young girl,people,1,1
4884134400,214500,A boy,people,1,0
4884134400,214504,a tree,other,1,0
4884134400,214503,a lake,scene,1,4
4884134400,214502,girl,people,1,4
4884134400,214500,A boy,people,1,4
4884134400,214503,a lake,scene,1,3
4884134400,214501,Two people,people,1,3
4888149239,215015,A woman,people,1,4
4888149239,215015,A young woman,people,1,1
4888149239,215016,a blue shirt,clothing,1,0
4888149239,215020,a photograph,other,0,0
4888149239,215019,red converse sneakers,clothing,1,0
4888149239,215018,jeans,clothing,1,0
4888149239,215016,a blue shirt,clothing,1,1
4888149239,215015,A girl,people,1,3
4888149239,215016,a blue shirt,clothing,1,3
4888149239,215017,a photo,other,0,3
4888149239,215017,a picture,other,0,4
4888149239,215017,a photo,other,0,2
4888149239,215018,jeans,clothing,1,1
4888149239,215019,red sneakers,clothing,1,1
4888149239,215015,A woman,people,1,0
4888149239,215017,a picture,other,0,1
4888149239,215015,A woman,people,1,2
4888149239,215016,a blue shirt,clothing,1,2
4888149239,215018,jeans,clothing,1,2
4889181219,215166,metal objects,other,1,4
4889181219,215164,a patio-type cafe,other,0,3
4889181219,215161,a palm tree,other,1,3
4889181219,215155,A man,people,1,3
4889181219,215158,the ceiling,other,1,2
4889181219,215159,a long stick,other,1,2
4889181219,215155,a man,people,1,2
4889181219,215157,a blue shirt,clothing,1,1
4889181219,215159,a pole,other,1,1
4889181219,215168,the roof of the room,scene,1,1
4889181219,0,There,notvisual,0,2
4889181219,215163,an Oriental style,other,1,0
4889181219,215165,a restaurant,scene,1,0
4889181219,215158,a ceiling,other,1,0
4889181219,215159,a long pole-handled tool,other,1,0
4889181219,215157,a blue shirt,clothing,1,0
4889181219,215155,A man,people,1,0
4889181219,215167,something,other,0,1
4889181219,215155,A craftsperson,other,1,4
4889181219,215160,small orange paper lanterns,other,1,0
4889181219,215155,A man,people,1,1
4890344819,215349,Group of people,people,1,3
4890344819,215349,A crowd of standing and sitting people,people,1,0
4890344819,215358,a picture,other,0,4
4890344819,215349,A group of twenty or so people,people,1,4
4890344819,215357,photographs,other,0,3
4890344819,215353,the sidewalk,scene,1,3
4890344819,215356,their own pictures,other,0,0
4890344819,215355,multiple cameras,other,1,0
4890344819,215350,a building,scene,1,2
4890344819,215349,A small crowd of people,people,1,1
4890344819,215354,a small platform,other,0,2
4890344819,215349,A group of people,people,1,2
4890344819,0,them,notvisual,0,1
4890344819,215351,activity,other,0,1
4890344819,215352,arches,scene,1,2
4890458723,215373,the marketplace,other,1,3
4890458723,215371,People,people,1,0
4890458723,215372,a red backpack,clothing,1,1
4890458723,215370,a girl,people,1,3
4890458723,215371,People,people,1,4
4890458723,215375,the shade of a building,scene,1,4
4890458723,215373,the building structure,other,1,2
4890458723,215378,the sun,other,0,2
4890458723,215371,People,people,1,2
4890458723,215376,an outdoor market,scene,1,1
4890458723,215377,black,clothing,1,1
4890458723,215370,A person,people,1,1
4890458723,215376,vendors tents,scene,1,0
4890458723,215376,a plaza,scene,1,0
4890458723,0,that,notvisual,0,0
4890458723,215374,a covered arch way,scene,0,0
4890458723,215372,a backpack,clothing,1,3
4890932738,215493,a lonely corridor of columns,people,0,1
4890932738,215492,A person,people,1,1
4890932738,215494,Some graffiti,other,1,0
4890932738,215495,a column of a stone structure,other,1,0
4890932738,215493,a hallway of stone archways,other,0,2
4890932738,215492,A person,people,1,2
4890932738,215493,a hallway,scene,0,4
4890932738,215492,Someone,people,1,4
4890932738,215496,a long hall,other,1,3
4890932738,215492,One person,people,1,3
4891151258,215527,a bird,animals,1,0
4891151258,0,who,notvisual,0,0
4891151258,215529,the table,other,1,0
4891151258,215532,the two share,other,0,0
4891151258,215530,a drink,other,1,0
4891151258,215531,a man of about the same age,other,1,0
4891151258,215529,her table,other,1,4
4891151258,0,that,notvisual,0,4
4891151258,215526,the bird,animals,1,3
4891151258,215525,A blond woman,people,1,1
4891151258,215528,a taupe jacket,clothing,1,1
4891151258,215526,two fluttering birds,animals,1,1
4891151258,215525,A blond-haired woman,people,1,2
4891151258,215528,an off-white coat,clothing,1,2
4891151258,215526,birds,animals,1,2
4891151258,215529,a table,other,1,2
4891151258,215525,The lady,people,1,3
4891151258,215527,a bird,animals,1,4
4891151258,215525,A woman,people,1,4
4891151258,215529,the table,other,1,3
4891151258,215528,the trench coat,clothing,1,3
4891151258,215525,A woman,people,1,0
4891151258,215529,a small table,other,1,1
4891462499,215578,the grass,scene,0,0
4891462499,0,the ground,notvisual,0,2
4891462499,215576,Two men,people,1,0
4891462499,0,both,notvisual,0,0
4891462499,215580,shorts,clothing,1,0
4891462499,215577,other people,people,1,2
4891462499,215581,a park,scene,0,2
4891462499,215582,line,other,0,2
4891462499,215576,Two men,people,1,2
4891462499,215578,the grass,scene,0,1
4891462499,215575,A crowd of people,people,1,3
4891462499,215578,a grassy area,scene,0,3
4891462499,215583,some sitting,other,1,0
4891462499,215577,a crowd,people,1,4
4891462499,215584,some standing,other,1,0
4891462499,215577,a crowd of others,other,1,0
4891462499,215576,Two men,people,1,1
4891462499,215579,black shirts,clothing,1,1
4891462499,215576,Two older men,people,1,4
4891462499,215575,a few other people,people,1,1
4892689267,215650,a cane,other,1,2
4892689267,215656,a shaded walkway,scene,0,4
4892689267,215652,Pedestrians,people,1,4
4892689267,0,him,notvisual,0,1
4892689267,215649,An elderly man,people,1,2
4892689267,215650,a cane,other,1,3
4892689267,215649,Man,people,1,3
4892689267,0,it,notvisual,0,1
4892689267,215651,a red vest,clothing,1,3
4892689267,215655,his life,other,0,1
4892689267,215649,An aging man,people,1,1
4892689267,215654,blue cap,clothing,1,0
4892689267,215650,a cane,other,1,0
4892689267,215651,a red vest,clothing,1,0
4892689267,215653,a white bag,clothing,1,0
4892689267,215649,An older man,people,1,0
4893673956,215788,some plants,other,1,3
4893673956,215786,Women,people,1,4
4893673956,215789,red-hair,bodyparts,1,4
4893673956,215786,Woman,people,1,3
4893673956,215788,a vegetable,other,1,2
4893673956,215787,a blue Nike shirt,clothing,1,4
4893673956,215787,a light blue t-shirt,clothing,1,0
4893673956,215792,a backpack,clothing,1,0
4893673956,215788,some vegetables,other,1,0
4893673956,215786,A woman,people,1,0
4893673956,215787,a blue shirt,clothing,1,3
4893673956,215793,her right hand,bodyparts,1,0
4893673956,215789,blond-hair,bodyparts,1,1
4893673956,215786,A white lady,people,1,1
4893673956,215790,Nike,other,1,2
4893673956,215787,a blue t-shirt,clothing,1,2
4893673956,0,that,notvisual,0,2
4893673956,215788,celery,other,1,1
4893673956,215787,a light blue shirt,clothing,1,1
4893673956,215786,A woman,people,1,2
4894954666,215927,the park,scene,0,0
4894954666,215931,pictures,other,0,0
4894954666,215924,A couple,people,1,0
4894954666,215930,others,other,1,0
4894954666,215926,the area,scene,0,0
4894954666,215925,A man,people,1,1
4894954666,215933,a picture,other,0,1
4894954666,215926,an outdoor setting,scene,0,1
4894954666,215927,the park,scene,0,2
4894954666,215925,A man,people,1,3
4894954666,215929,a woman,people,1,1
4894954666,215935,pictures,other,1,4
4894954666,215924,Two people,people,1,4
4894954666,215928,a street corner,scene,1,3
4894954666,215932,some pictures,other,0,2
4894954666,215934,pictures,other,0,3
4894954666,215929,woman,people,1,3
4894954666,215924,couple,people,1,2
4896595765,216139,outdoor tables,other,1,2
4896595765,216140,several people,people,1,2
4896595765,216134,The picture,other,0,2
4896595765,216137,many other people,people,1,1
4896595765,216141,an outdoor seating area,scene,0,1
4896595765,216131,their McDonalds lunch,other,1,1
4896595765,216130,Two boys,people,1,1
4896595765,216133,a table,other,1,4
4896595765,216131,food,other,1,4
4896595765,216131,McDonalds,other,1,3
4896595765,216130,Two young boys,people,1,3
4896595765,216131,McDonald 's,other,1,0
4896595765,216133,a table,other,1,0
4896595765,216136,lunch,other,1,3
4896595765,216138,others,other,1,0
4896595765,216135,chairs,other,1,0
4896595765,216130,Two little boys,people,1,0
4896595765,216130,Children,people,1,4
4897526581,216248,shorts,clothing,1,1
4897526581,216243,A young woman,people,1,1
4897526581,216249,music,other,0,0
4897526581,216247,her hand,bodyparts,1,0
4897526581,216244,a beverage,other,1,0
4897526581,216244,a beverage,other,1,2
4897526581,216251,her mouth,bodyparts,1,0
4897526581,216247,her left hand,bodyparts,1,2
4897526581,216243,a blond female,people,1,0
4897526581,216248,jean shorts,clothing,1,2
4897526581,216246,a white shirt,clothing,1,2
4897526581,216243,A woman,people,1,2
4897526581,216249,music,other,0,1
4897526581,216246,a tank top,clothing,1,1
4897526581,216243,A woman,people,1,3
4897526581,216246,a tank top,clothing,1,3
4897526581,216245,a cigarette,other,1,3
4897526581,216243,A girl,people,1,4
4897526581,216250,the headsets,clothing,1,4
4897526581,216245,a cigarette,other,1,0
4898817738,216441,A young man,people,1,0
4898817738,216441,unique dancing,other,1,4
4898817738,216441,This man,people,1,4
4898817738,216442,an audience,people,1,3
4898817738,216441,A male,people,1,3
4898817738,216446,a black shirt,clothing,1,0
4898817738,216447,the street,scene,1,2
4898817738,216442,an audience,people,1,2
4898817738,216441,A man,people,1,2
4898817738,216442,some people,people,1,1
4898817738,216443,a large mat,other,1,1
4898817738,216441,A man,people,1,1
4898817738,216445,jeans,clothing,1,0
4898817738,216442,young spectators,people,1,0
4901396689,0,the camera,notvisual,0,3
4901396689,216686,"A shirtless , blue-eyed , short-haired boy",people,1,0
4901396689,216694,two other people,people,1,0
4901396689,216688,the water,scene,1,0
4901396689,216686,A young shirtless boy,people,1,1
4901396689,216687,a pool,scene,1,1
4901396689,216692,a woman,people,1,1
4901396689,0,him,notvisual,0,1
4901396689,216689,A group of children,people,1,2
4901396689,216686,Young boys,people,1,3
4901396689,216687,the shallow pool,scene,1,0
4901396689,216692,religious wear,other,1,1
4901396689,216688,the shallow water,scene,1,2
4911985199,217392,motorcycles,other,1,4
4911985199,217392,several motorcycles,other,1,3
4911985199,217389,a woman,people,1,3
4911985199,217395,two motor scooters,vehicles,1,2
4911985199,217394,the license plate L6H-320,other,1,0
4911985199,217389,A female motorcyclist,people,1,1
4911985199,217391,helmet,clothing,1,1
4911985199,217389,A woman,people,1,0
4911985199,217393,"a striped , short-sleeved shirt",clothing,1,0
4911985199,217390,a moped,vehicles,1,0
4911985199,217396,hand,bodyparts,1,1
4911985199,217390,her bike,vehicles,1,1
4911985199,217389,Woman,people,1,2
4911985199,217389,A hispanic woman,people,1,4
4911985199,217391,helmet,clothing,1,2
4913638675,217675,a tiger identity,other,1,4
4913638675,217674,Child,people,1,3
4913638675,217681,roar,other,0,2
4913638675,217675,a face painted like a tiger,animals,1,2
4913638675,217674,A child,people,1,2
4913638675,217675,face,bodyparts,1,1
4913638675,217681,a growling,other,0,1
4913638675,217675,a face painted like a tiger,animals,1,1
4913638675,217674,A child,people,1,1
4913638675,217674,A young person,people,1,0
4913638675,217675,face,bodyparts,1,3
4913638675,217674,a tiger,animals,1,3
4913638675,217675,a roaring face,bodyparts,1,3
4913638675,217674,A kid 's,other,1,4
4913638675,217675,orange,clothing,1,4
4913638675,217680,a tiger 's markings,other,0,0
4913638675,217675,decorative face paint,other,1,0
4914411263,217751,A vendor,people,1,2
4914411263,217754,hotdogs,other,1,2
4914411263,217751,A man,people,1,1
4914411263,217753,the street,scene,1,0
4914411263,217751,a vendor,people,1,0
4914411263,217754,bratwurst,other,1,0
4914411263,217755,a mobile vending grill,other,1,1
4914411263,217751,A man,people,1,3
4914411263,217753,the sidewalk,scene,1,2
4914411263,217751,Man,people,1,4
4914411263,217751,A man,people,1,0
4914411263,217759,brown pants,clothing,1,1
4914411263,217752,a hotdog stand,scene,1,3
4914411263,217757,food,other,1,1
4914411263,217752,a hotdog stand,scene,1,4
4914411263,217758,italian sausages,other,0,0
4914732942,217811,blue jeans,clothing,1,0
4914732942,217806,a loudspeaker,other,1,2
4914732942,217805,a blue shirt,clothing,1,2
4914732942,217803,A man,people,1,0
4914732942,217809,"a "" City Picnic",other,0,4
4914732942,217805,a blue shirt,clothing,1,0
4914732942,217810,a green hat,clothing,1,0
4914732942,217804,a large group of people,people,1,2
4914732942,217807,bicycles,vehicles,1,2
4914732942,217806,a loudspeaker,other,1,0
4914732942,217813,a blow horn,instruments,1,1
4914732942,217808,Whole Foods,other,0,4
4914732942,217804,Crowds of people,people,1,3
4914732942,217812,a city street,scene,1,0
4914732942,217803,A man,people,1,2
4914732942,217807,bicycles,vehicles,1,3
4914732942,217807,bicycles,vehicles,1,1
4914732942,217804,a large group of people,people,1,1
4914732942,217805,a blue t-shirt,clothing,1,1
4914732942,217803,A man,people,1,1
4926349815,219024,one,other,1,0
4926349815,219025,a backpack,clothing,1,0
4926349815,219021,two dragging luggage,other,1,0
4926349815,219019,Three people,people,1,0
4926349815,219016,Two women,people,1,3
4926349815,219019,Three people,people,1,4
4926349815,219022,A man,people,1,1
4926349815,219020,a wide sidewalk,scene,1,3
4926349815,219021,suitcases,other,1,3
4926349815,219021,their wheeled luggage,other,1,1
4926349815,219020,a street,scene,1,1
4926349815,219023,a classic looking building,scene,1,1
4926349815,219017,A couple,people,1,2
4926349815,219021,luggage,other,1,4
4926349815,219021,luggage,other,1,2
4926349815,219020,a walkway,scene,1,2
4926349815,0,that,notvisual,0,0
4926349815,219020,a walkway,scene,1,0
4926349815,0,them,notvisual,0,2
4926349815,219018,woman,people,1,1
4926937516,219091,windblown hair,bodyparts,1,0
4926937516,219088,a giant image of a model,people,1,0
4926937516,219085,a bench,other,1,0
4926937516,219084,A middle-aged couple,people,1,0
4926937516,219093,woman,people,1,3
4926937516,219089,a massive diamond necklace,clothing,1,0
4926937516,219084,Two people,people,1,1
4926937516,219085,a bench,other,1,3
4926937516,219086,a billboard,other,1,4
4926937516,219089,a huge diamond necklace,clothing,1,1
4926937516,219088,a poster of a woman,people,1,3
4926937516,219086,a large picture of a woman,people,1,2
4926937516,219089,a necklace,clothing,1,2
4926937516,219091,"long , messy hair",bodyparts,1,1
4926937516,219084,A couple,people,1,4
4926937516,219085,a bench,other,1,1
4926937516,219088,a picture of a woman,people,1,1
4926937516,219092,A man,people,1,3
4926937516,219084,two elderly people,people,1,2
4929428870,219371,Guys,people,1,4
4929428870,219375,a water fight,other,0,3
4929428870,219373,a boat paddle,other,1,1
4929428870,219371,A group of people,people,1,1
4929428870,219372,a boat,vehicles/scene,1,2
4929428870,219377,white tops,clothing,1,2
4929428870,219374,a canoe competition race,other,0,4
4929428870,219372,their boat,vehicles/scene,1,0
4929428870,219371,Paddlers,people,1,3
4929428870,219376,oars,other,1,1
4929428870,219371,Black men,people,1,2
4929428870,219371,A group of people,people,1,0
4931443661,219779,A man,people,1,0
4931443661,219782,an orange,clothing,1,0
4931443661,219782,white striped shirt,clothing,1,0
4931443661,219780,a boat,vehicles/scene,1,0
4931443661,219781,his phone,other,1,0
4931443661,219784,his head,bodyparts,1,0
4931443661,219779,Man,people,1,1
4931443661,219782,a orange,clothing,1,1
4931443661,219782,white stripe shirt,clothing,1,1
4931443661,219781,a phone,other,1,1
4931443661,219780,a boat,vehicles/scene,1,1
4931443661,219782,a white and brown shirt,clothing,1,2
4931443661,219781,a cellphone,other,1,2
4931443661,219779,A fisherman,people,1,3
4931443661,219781,a cellphone,other,1,3
4931443661,219780,a boat,vehicles/scene,1,3
4931443661,219779,An older male,people,1,4
4931443661,219780,a blue boat,vehicles/scene,1,4
4931443661,219779,A Hispanic man,people,1,2
4932067004,219869,a denim skirt,clothing,1,2
4932067004,219867,A small brown dog,animals,1,2
4932067004,219869,a denim skirt,clothing,1,1
4932067004,219867,A chihuahua,other,1,4
4932067004,219869,a blue denim skirt,clothing,1,0
4932067004,219867,A small brown dog,animals,1,1
4932067004,219867,A brown chihuahua,other,1,0
4932067004,219870,a purple harness,clothing,1,0
4932067004,219869,clothes,clothing,1,4
4932067004,219870,a leash,clothing,1,1
4932067004,219869,a denim miniskirt,clothing,1,3
4932067004,219867,A small dog,animals,1,3
4934467462,220174,the street,scene,1,1
4934467462,220184,"this pleasant , warm day",scene,0,1
4934467462,220180,others,other,1,0
4934467462,220186,walkers,people,1,1
4934467462,220171,Shoppers,people,1,1
4934467462,220175,Japan,other,0,3
4934467462,220169,Passersby,people,1,4
4934467462,220172,another Country,scene,0,3
4934467462,220185,two women,people,1,2
4934467462,220181,the left,scene,0,0
4934467462,220178,the escalator,scene,1,0
4934467462,220170,Some people,people,1,0
4934467462,220174,the ground level walkway,scene,1,0
4934467462,220179,an outdoor mall,other,0,4
4934467462,220169,a group of people,people,1,0
4934467462,220182,the right,scene,0,0
4934467462,220183,the steps,other,1,0
4934467462,220176,This Photo,other,1,3
4934467462,220173,the city,scene,0,1
4934467462,220177,a busy Asian city,scene,0,2
